"Notes"	"Occurrence State"	"Occurrence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Vermont"	"50"	"Dec., 2022"	"2022/12"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2023 (provisional)"	"2023/01"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2023 (provisional)"	"2023/02"	12	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2023 (provisional)"	"2023/03"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2023 (provisional)"	"2023/04"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2023 (provisional)"	"2023/05"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2023 (provisional)"	"2023/06"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2023 (provisional)"	"2023/07"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2023 (provisional)"	"2023/08"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2023 (provisional)"	"2023/09"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2023 (provisional)"	"2023/10"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2023 (provisional)"	"2023/11"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2023 (provisional)"	"2023/12"	Suppressed	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"Mar., 2020"	"2020/03"	62	Not Applicable	Not Applicable
	"Virginia"	"51"	"Apr., 2020"	"2020/04"	727	Not Applicable	Not Applicable
	"Virginia"	"51"	"May, 2020"	"2020/05"	796	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jun., 2020"	"2020/06"	350	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jul., 2020"	"2020/07"	338	Not Applicable	Not Applicable
	"Virginia"	"51"	"Aug., 2020"	"2020/08"	433	Not Applicable	Not Applicable
	"Virginia"	"51"	"Sep., 2020"	"2020/09"	427	Not Applicable	Not Applicable
	"Virginia"	"51"	"Oct., 2020"	"2020/10"	437	Not Applicable	Not Applicable
	"Virginia"	"51"	"Nov., 2020"	"2020/11"	683	Not Applicable	Not Applicable
	"Virginia"	"51"	"Dec., 2020"	"2020/12"	1414	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jan., 2021"	"2021/01"	2138	Not Applicable	Not Applicable
	"Virginia"	"51"	"Feb., 2021"	"2021/02"	1108	Not Applicable	Not Applicable
	"Virginia"	"51"	"Mar., 2021"	"2021/03"	515	Not Applicable	Not Applicable
	"Virginia"	"51"	"Apr., 2021"	"2021/04"	421	Not Applicable	Not Applicable
	"Virginia"	"51"	"May, 2021"	"2021/05"	289	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jun., 2021"	"2021/06"	133	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jul., 2021"	"2021/07"	95	Not Applicable	Not Applicable
	"Virginia"	"51"	"Aug., 2021"	"2021/08"	514	Not Applicable	Not Applicable
	"Virginia"	"51"	"Sep., 2021"	"2021/09"	1199	Not Applicable	Not Applicable
	"Virginia"	"51"	"Oct., 2021"	"2021/10"	966	Not Applicable	Not Applicable
	"Virginia"	"51"	"Nov., 2021"	"2021/11"	543	Not Applicable	Not Applicable
	"Virginia"	"51"	"Dec., 2021"	"2021/12"	850	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jan., 2022"	"2022/01"	1837	Not Applicable	Not Applicable
	"Virginia"	"51"	"Feb., 2022"	"2022/02"	988	Not Applicable	Not Applicable
	"Virginia"	"51"	"Mar., 2022"	"2022/03"	302	Not Applicable	Not Applicable
	"Virginia"	"51"	"Apr., 2022"	"2022/04"	84	Not Applicable	Not Applicable
	"Virginia"	"51"	"May, 2022"	"2022/05"	114	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jun., 2022"	"2022/06"	181	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jul., 2022"	"2022/07"	192	Not Applicable	Not Applicable
	"Virginia"	"51"	"Aug., 2022"	"2022/08"	247	Not Applicable	Not Applicable
	"Virginia"	"51"	"Sep., 2022"	"2022/09"	200	Not Applicable	Not Applicable
	"Virginia"	"51"	"Oct., 2022"	"2022/10"	153	Not Applicable	Not Applicable
	"Virginia"	"51"	"Nov., 2022"	"2022/11"	120	Not Applicable	Not Applicable
	"Virginia"	"51"	"Dec., 2022"	"2022/12"	206	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jan., 2023 (provisional)"	"2023/01"	307	Not Applicable	Not Applicable
	"Virginia"	"51"	"Feb., 2023 (provisional)"	"2023/02"	162	Not Applicable	Not Applicable
	"Virginia"	"51"	"Mar., 2023 (provisional)"	"2023/03"	103	Not Applicable	Not Applicable
	"Virginia"	"51"	"Apr., 2023 (provisional)"	"2023/04"	64	Not Applicable	Not Applicable
	"Virginia"	"51"	"May, 2023 (provisional)"	"2023/05"	41	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jun., 2023 (provisional)"	"2023/06"	32	Not Applicable	Not Applicable
	"Virginia"	"51"	"Jul., 2023 (provisional)"	"2023/07"	22	Not Applicable	Not Applicable
	"Virginia"	"51"	"Aug., 2023 (provisional)"	"2023/08"	57	Not Applicable	Not Applicable
	"Virginia"	"51"	"Sep., 2023 (provisional)"	"2023/09"	99	Not Applicable	Not Applicable
	"Virginia"	"51"	"Oct., 2023 (provisional)"	"2023/10"	110	Not Applicable	Not Applicable
	"Virginia"	"51"	"Nov., 2023 (provisional)"	"2023/11"	127	Not Applicable	Not Applicable
	"Virginia"	"51"	"Dec., 2023 (provisional)"	"2023/12"	183	Not Applicable	Not Applicable
	"Washington"	"53"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"Feb., 2020"	"2020/02"	Suppressed	Not Applicable	Not Applicable
	"Washington"	"53"	"Mar., 2020"	"2020/03"	273	Not Applicable	Not Applicable
	"Washington"	"53"	"Apr., 2020"	"2020/04"	504	Not Applicable	Not Applicable
	"Washington"	"53"	"May, 2020"	"2020/05"	242	Not Applicable	Not Applicable
	"Washington"	"53"	"Jun., 2020"	"2020/06"	132	Not Applicable	Not Applicable
	"Washington"	"53"	"Jul., 2020"	"2020/07"	263	Not Applicable	Not Applicable
	"Washington"	"53"	"Aug., 2020"	"2020/08"	246	Not Applicable	Not Applicable
	"Washington"	"53"	"Sep., 2020"	"2020/09"	146	Not Applicable	Not Applicable
	"Washington"	"53"	"Oct., 2020"	"2020/10"	204	Not Applicable	Not Applicable
	"Washington"	"53"	"Nov., 2020"	"2020/11"	428	Not Applicable	Not Applicable
	"Washington"	"53"	"Dec., 2020"	"2020/12"	834	Not Applicable	Not Applicable
	"Washington"	"53"	"Jan., 2021"	"2021/01"	672	Not Applicable	Not Applicable
	"Washington"	"53"	"Feb., 2021"	"2021/02"	335	Not Applicable	Not Applicable
	"Washington"	"53"	"Mar., 2021"	"2021/03"	153	Not Applicable	Not Applicable
	"Washington"	"53"	"Apr., 2021"	"2021/04"	186	Not Applicable	Not Applicable
	"Washington"	"53"	"May, 2021"	"2021/05"	231	Not Applicable	Not Applicable
	"Washington"	"53"	"Jun., 2021"	"2021/06"	176	Not Applicable	Not Applicable
	"Washington"	"53"	"Jul., 2021"	"2021/07"	142	Not Applicable	Not Applicable
	"Washington"	"53"	"Aug., 2021"	"2021/08"	601	Not Applicable	Not Applicable
	"Washington"	"53"	"Sep., 2021"	"2021/09"	1108	Not Applicable	Not Applicable
	"Washington"	"53"	"Oct., 2021"	"2021/10"	759	Not Applicable	Not Applicable
	"Washington"	"53"	"Nov., 2021"	"2021/11"	586	Not Applicable	Not Applicable
	"Washington"	"53"	"Dec., 2021"	"2021/12"	450	Not Applicable	Not Applicable
	"Washington"	"53"	"Jan., 2022"	"2022/01"	935	Not Applicable	Not Applicable
	"Washington"	"53"	"Feb., 2022"	"2022/02"	606	Not Applicable	Not Applicable
	"Washington"	"53"	"Mar., 2022"	"2022/03"	152	Not Applicable	Not Applicable
	"Washington"	"53"	"Apr., 2022"	"2022/04"	61	Not Applicable	Not Applicable
	"Washington"	"53"	"May, 2022"	"2022/05"	110	Not Applicable	Not Applicable
	"Washington"	"53"	"Jun., 2022"	"2022/06"	162	Not Applicable	Not Applicable
	"Washington"	"53"	"Jul., 2022"	"2022/07"	194	Not Applicable	Not Applicable
	"Washington"	"53"	"Aug., 2022"	"2022/08"	166	Not Applicable	Not Applicable
	"Washington"	"53"	"Sep., 2022"	"2022/09"	118	Not Applicable	Not Applicable
	"Washington"	"53"	"Oct., 2022"	"2022/10"	100	Not Applicable	Not Applicable
	"Washington"	"53"	"Nov., 2022"	"2022/11"	103	Not Applicable	Not Applicable
	"Washington"	"53"	"Dec., 2022"	"2022/12"	195	Not Applicable	Not Applicable
	"Washington"	"53"	"Jan., 2023 (provisional)"	"2023/01"	136	Not Applicable	Not Applicable
	"Washington"	"53"	"Feb., 2023 (provisional)"	"2023/02"	109	Not Applicable	Not Applicable
	"Washington"	"53"	"Mar., 2023 (provisional)"	"2023/03"	113	Not Applicable	Not Applicable
	"Washington"	"53"	"Apr., 2023 (provisional)"	"2023/04"	84	Not Applicable	Not Applicable
	"Washington"	"53"	"May, 2023 (provisional)"	"2023/05"	52	Not Applicable	Not Applicable
	"Washington"	"53"	"Jun., 2023 (provisional)"	"2023/06"	33	Not Applicable	Not Applicable
	"Washington"	"53"	"Jul., 2023 (provisional)"	"2023/07"	34	Not Applicable	Not Applicable
	"Washington"	"53"	"Aug., 2023 (provisional)"	"2023/08"	63	Not Applicable	Not Applicable
	"Washington"	"53"	"Sep., 2023 (provisional)"	"2023/09"	97	Not Applicable	Not Applicable
	"Washington"	"53"	"Oct., 2023 (provisional)"	"2023/10"	81	Not Applicable	Not Applicable
	"Washington"	"53"	"Nov., 2023 (provisional)"	"2023/11"	66	Not Applicable	Not Applicable
	"Washington"	"53"	"Dec., 2023 (provisional)"	"2023/12"	89	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Mar., 2020"	"2020/03"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Apr., 2020"	"2020/04"	41	Not Applicable	Not Applicable
	"West Virginia"	"54"	"May, 2020"	"2020/05"	31	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jun., 2020"	"2020/06"	11	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jul., 2020"	"2020/07"	31	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Aug., 2020"	"2020/08"	94	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Sep., 2020"	"2020/09"	93	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Oct., 2020"	"2020/10"	122	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Nov., 2020"	"2020/11"	286	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Dec., 2020"	"2020/12"	712	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jan., 2021"	"2021/01"	645	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Feb., 2021"	"2021/02"	230	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Mar., 2021"	"2021/03"	93	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Apr., 2021"	"2021/04"	115	Not Applicable	Not Applicable
	"West Virginia"	"54"	"May, 2021"	"2021/05"	115	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jun., 2021"	"2021/06"	55	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jul., 2021"	"2021/07"	34	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Aug., 2021"	"2021/08"	201	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Sep., 2021"	"2021/09"	612	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Oct., 2021"	"2021/10"	580	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Nov., 2021"	"2021/11"	400	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Dec., 2021"	"2021/12"	393	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jan., 2022"	"2022/01"	560	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Feb., 2022"	"2022/02"	447	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Mar., 2022"	"2022/03"	164	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Apr., 2022"	"2022/04"	49	Not Applicable	Not Applicable
	"West Virginia"	"54"	"May, 2022"	"2022/05"	51	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jun., 2022"	"2022/06"	60	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jul., 2022"	"2022/07"	72	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Aug., 2022"	"2022/08"	101	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Sep., 2022"	"2022/09"	90	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Oct., 2022"	"2022/10"	76	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Nov., 2022"	"2022/11"	47	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Dec., 2022"	"2022/12"	80	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jan., 2023 (provisional)"	"2023/01"	100	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Feb., 2023 (provisional)"	"2023/02"	76	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Mar., 2023 (provisional)"	"2023/03"	56	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Apr., 2023 (provisional)"	"2023/04"	25	Not Applicable	Not Applicable
	"West Virginia"	"54"	"May, 2023 (provisional)"	"2023/05"	13	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jun., 2023 (provisional)"	"2023/06"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Jul., 2023 (provisional)"	"2023/07"	Suppressed	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Aug., 2023 (provisional)"	"2023/08"	15	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Sep., 2023 (provisional)"	"2023/09"	49	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Oct., 2023 (provisional)"	"2023/10"	32	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Nov., 2023 (provisional)"	"2023/11"	41	Not Applicable	Not Applicable
	"West Virginia"	"54"	"Dec., 2023 (provisional)"	"2023/12"	63	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2020"	"2020/01"	Suppressed	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2020"	"2020/03"	43	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2020"	"2020/04"	292	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2020"	"2020/05"	266	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2020"	"2020/06"	151	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2020"	"2020/07"	136	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2020"	"2020/08"	157	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2020"	"2020/09"	176	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2020"	"2020/10"	846	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2020"	"2020/11"	1846	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2020"	"2020/12"	1503	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2021"	"2021/01"	851	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2021"	"2021/02"	311	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2021"	"2021/03"	125	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2021"	"2021/04"	142	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2021"	"2021/05"	134	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2021"	"2021/06"	51	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2021"	"2021/07"	46	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2021"	"2021/08"	274	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2021"	"2021/09"	586	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2021"	"2021/10"	647	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2021"	"2021/11"	780	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2021"	"2021/12"	1220	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2022"	"2022/01"	1253	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2022"	"2022/02"	462	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2022"	"2022/03"	139	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2022"	"2022/04"	48	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2022"	"2022/05"	90	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2022"	"2022/06"	85	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2022"	"2022/07"	111	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2022"	"2022/08"	122	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2022"	"2022/09"	110	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2022"	"2022/10"	110	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2022"	"2022/11"	156	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2022"	"2022/12"	160	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jan., 2023 (provisional)"	"2023/01"	112	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Feb., 2023 (provisional)"	"2023/02"	100	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Mar., 2023 (provisional)"	"2023/03"	108	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Apr., 2023 (provisional)"	"2023/04"	73	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"May, 2023 (provisional)"	"2023/05"	43	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jun., 2023 (provisional)"	"2023/06"	24	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Jul., 2023 (provisional)"	"2023/07"	18	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Aug., 2023 (provisional)"	"2023/08"	29	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Sep., 2023 (provisional)"	"2023/09"	41	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Oct., 2023 (provisional)"	"2023/10"	57	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Nov., 2023 (provisional)"	"2023/11"	77	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"Dec., 2023 (provisional)"	"2023/12"	134	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Mar., 2020"	"2020/03"	0	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Apr., 2020"	"2020/04"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"May, 2020"	"2020/05"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jun., 2020"	"2020/06"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jul., 2020"	"2020/07"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Aug., 2020"	"2020/08"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Sep., 2020"	"2020/09"	11	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Oct., 2020"	"2020/10"	58	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Nov., 2020"	"2020/11"	153	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Dec., 2020"	"2020/12"	152	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jan., 2021"	"2021/01"	90	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Feb., 2021"	"2021/02"	38	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Mar., 2021"	"2021/03"	10	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Apr., 2021"	"2021/04"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"May, 2021"	"2021/05"	19	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jun., 2021"	"2021/06"	21	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jul., 2021"	"2021/07"	37	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Aug., 2021"	"2021/08"	73	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Sep., 2021"	"2021/09"	156	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Oct., 2021"	"2021/10"	191	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Nov., 2021"	"2021/11"	147	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Dec., 2021"	"2021/12"	79	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jan., 2022"	"2022/01"	65	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Feb., 2022"	"2022/02"	66	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Mar., 2022"	"2022/03"	21	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Apr., 2022"	"2022/04"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"May, 2022"	"2022/05"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jun., 2022"	"2022/06"	12	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jul., 2022"	"2022/07"	14	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Aug., 2022"	"2022/08"	17	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Sep., 2022"	"2022/09"	10	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Oct., 2022"	"2022/10"	10	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Nov., 2022"	"2022/11"	16	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Dec., 2022"	"2022/12"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jan., 2023 (provisional)"	"2023/01"	10	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Feb., 2023 (provisional)"	"2023/02"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Mar., 2023 (provisional)"	"2023/03"	12	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Apr., 2023 (provisional)"	"2023/04"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"May, 2023 (provisional)"	"2023/05"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Jul., 2023 (provisional)"	"2023/07"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Aug., 2023 (provisional)"	"2023/08"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Sep., 2023 (provisional)"	"2023/09"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Oct., 2023 (provisional)"	"2023/10"	Suppressed	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Nov., 2023 (provisional)"	"2023/11"	13	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Dec., 2023 (provisional)"	"2023/12"	Suppressed	Not Applicable	Not Applicable
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Week"
"Query Parameters:"
"UCD - ICD-10 Codes: U07.1 (COVID-19)"
"Year/Month: 2020; 2021; 2022; 2023 (provisional)"
"Group By: Occurrence State; Month"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: Jun 8, 2024 2:34:11 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2022,"
"and from provisional data for years 2023-2024, as compiled from data provided by the 57 vital statistics jurisdictions through"
"the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on Jun 8, 2024 2:34:11 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when location of Death's Occurrence, Autopsy, Place of Death, Weekday or"
"Month are grouped by or limited, due to lack of a valid population. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#NotApplicableRates."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Assurance of Confidentiality."
