"Notes"	"Occurrence State"	"Occurrence State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Utah"	"49"	"2023 (provisional)"	"2023"	"May, 2023 (provisional)"	"2023/05"	"85+ years"	"85+"	486	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	"35-44 years"	"35-44"	85	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	"45-54 years"	"45-54"	97	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	"55-64 years"	"55-64"	181	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	"65-74 years"	"65-74"	313	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	"75-84 years"	"75-84"	424	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	"85+ years"	"85+"	479	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	"35-44 years"	"35-44"	78	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	"45-54 years"	"45-54"	117	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	"55-64 years"	"55-64"	201	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	"65-74 years"	"65-74"	313	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	"75-84 years"	"75-84"	442	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	"85+ years"	"85+"	497	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	"35-44 years"	"35-44"	70	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	"45-54 years"	"45-54"	96	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	"55-64 years"	"55-64"	182	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	"65-74 years"	"65-74"	340	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	"75-84 years"	"75-84"	492	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	"85+ years"	"85+"	505	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"35-44 years"	"35-44"	74	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"45-54 years"	"45-54"	92	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"55-64 years"	"55-64"	187	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"65-74 years"	"65-74"	337	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"75-84 years"	"75-84"	470	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	"85+ years"	"85+"	520	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	"35-44 years"	"35-44"	77	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	"45-54 years"	"45-54"	113	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	"55-64 years"	"55-64"	218	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	"65-74 years"	"65-74"	344	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	"75-84 years"	"75-84"	541	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	"85+ years"	"85+"	575	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	"35-44 years"	"35-44"	87	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	"45-54 years"	"45-54"	109	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	"55-64 years"	"55-64"	190	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	"65-74 years"	"65-74"	336	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	"75-84 years"	"75-84"	490	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Nov., 2023 (provisional)"	"2023/11"	"85+ years"	"85+"	569	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	"35-44 years"	"35-44"	87	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	"45-54 years"	"45-54"	109	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	"55-64 years"	"55-64"	214	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	"65-74 years"	"65-74"	420	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	"75-84 years"	"75-84"	507	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional)"	"2023"	"Dec., 2023 (provisional)"	"2023/12"	"85+ years"	"85+"	590	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"35-44 years"	"35-44"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"45-54 years"	"45-54"	20	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"55-64 years"	"55-64"	58	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"65-74 years"	"65-74"	91	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"75-84 years"	"75-84"	128	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jan., 2020"	"2020/01"	"85+ years"	"85+"	176	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"35-44 years"	"35-44"	13	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"45-54 years"	"45-54"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"55-64 years"	"55-64"	62	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"65-74 years"	"65-74"	84	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"75-84 years"	"75-84"	125	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Feb., 2020"	"2020/02"	"85+ years"	"85+"	193	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"35-44 years"	"35-44"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"45-54 years"	"45-54"	23	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"55-64 years"	"55-64"	60	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"65-74 years"	"65-74"	96	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"75-84 years"	"75-84"	172	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Mar., 2020"	"2020/03"	"85+ years"	"85+"	201	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"35-44 years"	"35-44"	20	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"45-54 years"	"45-54"	33	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"55-64 years"	"55-64"	55	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"65-74 years"	"65-74"	104	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"75-84 years"	"75-84"	119	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Apr., 2020"	"2020/04"	"85+ years"	"85+"	186	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"May, 2020"	"2020/05"	"35-44 years"	"35-44"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"May, 2020"	"2020/05"	"45-54 years"	"45-54"	32	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"May, 2020"	"2020/05"	"55-64 years"	"55-64"	66	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"May, 2020"	"2020/05"	"65-74 years"	"65-74"	89	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"May, 2020"	"2020/05"	"75-84 years"	"75-84"	138	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"May, 2020"	"2020/05"	"85+ years"	"85+"	151	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jun., 2020"	"2020/06"	"35-44 years"	"35-44"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jun., 2020"	"2020/06"	"45-54 years"	"45-54"	22	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jun., 2020"	"2020/06"	"55-64 years"	"55-64"	49	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jun., 2020"	"2020/06"	"65-74 years"	"65-74"	108	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jun., 2020"	"2020/06"	"75-84 years"	"75-84"	110	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jun., 2020"	"2020/06"	"85+ years"	"85+"	163	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jul., 2020"	"2020/07"	"35-44 years"	"35-44"	13	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jul., 2020"	"2020/07"	"45-54 years"	"45-54"	27	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jul., 2020"	"2020/07"	"55-64 years"	"55-64"	65	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jul., 2020"	"2020/07"	"65-74 years"	"65-74"	104	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jul., 2020"	"2020/07"	"75-84 years"	"75-84"	89	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jul., 2020"	"2020/07"	"85+ years"	"85+"	152	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Aug., 2020"	"2020/08"	"35-44 years"	"35-44"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Aug., 2020"	"2020/08"	"45-54 years"	"45-54"	26	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Aug., 2020"	"2020/08"	"55-64 years"	"55-64"	62	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Aug., 2020"	"2020/08"	"65-74 years"	"65-74"	83	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Aug., 2020"	"2020/08"	"75-84 years"	"75-84"	118	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Aug., 2020"	"2020/08"	"85+ years"	"85+"	172	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Sep., 2020"	"2020/09"	"35-44 years"	"35-44"	22	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Sep., 2020"	"2020/09"	"45-54 years"	"45-54"	26	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Sep., 2020"	"2020/09"	"55-64 years"	"55-64"	53	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Sep., 2020"	"2020/09"	"65-74 years"	"65-74"	85	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Sep., 2020"	"2020/09"	"75-84 years"	"75-84"	113	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Sep., 2020"	"2020/09"	"85+ years"	"85+"	177	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Oct., 2020"	"2020/10"	"35-44 years"	"35-44"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Oct., 2020"	"2020/10"	"45-54 years"	"45-54"	27	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Oct., 2020"	"2020/10"	"55-64 years"	"55-64"	65	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Oct., 2020"	"2020/10"	"65-74 years"	"65-74"	87	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Oct., 2020"	"2020/10"	"75-84 years"	"75-84"	133	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Oct., 2020"	"2020/10"	"85+ years"	"85+"	187	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Nov., 2020"	"2020/11"	"35-44 years"	"35-44"	18	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Nov., 2020"	"2020/11"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Nov., 2020"	"2020/11"	"55-64 years"	"55-64"	58	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Nov., 2020"	"2020/11"	"65-74 years"	"65-74"	104	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Nov., 2020"	"2020/11"	"75-84 years"	"75-84"	136	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Nov., 2020"	"2020/11"	"85+ years"	"85+"	172	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"35-44 years"	"35-44"	17	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"45-54 years"	"45-54"	23	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"55-64 years"	"55-64"	64	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"65-74 years"	"65-74"	120	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"75-84 years"	"75-84"	139	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"85+ years"	"85+"	218	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"35-44 years"	"35-44"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"45-54 years"	"45-54"	27	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"55-64 years"	"55-64"	57	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"65-74 years"	"65-74"	112	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"75-84 years"	"75-84"	145	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jan., 2021"	"2021/01"	"85+ years"	"85+"	186	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"35-44 years"	"35-44"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"45-54 years"	"45-54"	24	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"55-64 years"	"55-64"	61	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"65-74 years"	"65-74"	112	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"75-84 years"	"75-84"	154	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Feb., 2021"	"2021/02"	"85+ years"	"85+"	202	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"35-44 years"	"35-44"	22	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"45-54 years"	"45-54"	28	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"55-64 years"	"55-64"	57	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"65-74 years"	"65-74"	92	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"75-84 years"	"75-84"	115	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Mar., 2021"	"2021/03"	"85+ years"	"85+"	170	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"35-44 years"	"35-44"	17	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"45-54 years"	"45-54"	22	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"55-64 years"	"55-64"	56	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"65-74 years"	"65-74"	90	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"75-84 years"	"75-84"	132	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Apr., 2021"	"2021/04"	"85+ years"	"85+"	169	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"May, 2021"	"2021/05"	"35-44 years"	"35-44"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"May, 2021"	"2021/05"	"45-54 years"	"45-54"	31	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"May, 2021"	"2021/05"	"55-64 years"	"55-64"	50	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"May, 2021"	"2021/05"	"65-74 years"	"65-74"	101	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"May, 2021"	"2021/05"	"75-84 years"	"75-84"	130	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"May, 2021"	"2021/05"	"85+ years"	"85+"	168	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"35-44 years"	"35-44"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"45-54 years"	"45-54"	21	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"55-64 years"	"55-64"	62	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"65-74 years"	"65-74"	92	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"75-84 years"	"75-84"	109	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jun., 2021"	"2021/06"	"85+ years"	"85+"	141	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"35-44 years"	"35-44"	19	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"45-54 years"	"45-54"	35	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"55-64 years"	"55-64"	53	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"65-74 years"	"65-74"	101	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"75-84 years"	"75-84"	130	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jul., 2021"	"2021/07"	"85+ years"	"85+"	173	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"35-44 years"	"35-44"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"45-54 years"	"45-54"	25	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"55-64 years"	"55-64"	66	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"65-74 years"	"65-74"	116	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"75-84 years"	"75-84"	113	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Aug., 2021"	"2021/08"	"85+ years"	"85+"	181	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"35-44 years"	"35-44"	22	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"45-54 years"	"45-54"	30	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"55-64 years"	"55-64"	77	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"65-74 years"	"65-74"	109	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"75-84 years"	"75-84"	147	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Sep., 2021"	"2021/09"	"85+ years"	"85+"	227	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Oct., 2021"	"2021/10"	"35-44 years"	"35-44"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Oct., 2021"	"2021/10"	"45-54 years"	"45-54"	31	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Oct., 2021"	"2021/10"	"55-64 years"	"55-64"	72	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Oct., 2021"	"2021/10"	"65-74 years"	"65-74"	108	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Oct., 2021"	"2021/10"	"75-84 years"	"75-84"	169	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Oct., 2021"	"2021/10"	"85+ years"	"85+"	198	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Nov., 2021"	"2021/11"	"35-44 years"	"35-44"	22	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Nov., 2021"	"2021/11"	"45-54 years"	"45-54"	33	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Nov., 2021"	"2021/11"	"55-64 years"	"55-64"	72	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Nov., 2021"	"2021/11"	"65-74 years"	"65-74"	124	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Nov., 2021"	"2021/11"	"75-84 years"	"75-84"	147	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Nov., 2021"	"2021/11"	"85+ years"	"85+"	187	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Dec., 2021"	"2021/12"	"35-44 years"	"35-44"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Dec., 2021"	"2021/12"	"45-54 years"	"45-54"	29	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Dec., 2021"	"2021/12"	"55-64 years"	"55-64"	86	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Dec., 2021"	"2021/12"	"65-74 years"	"65-74"	117	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Dec., 2021"	"2021/12"	"75-84 years"	"75-84"	156	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Dec., 2021"	"2021/12"	"85+ years"	"85+"	202	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022"	"2022"	"Jan., 2022"	"2022/01"	"35-44 years"	"35-44"	19	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022"	"2022"	"Jan., 2022"	"2022/01"	"45-54 years"	"45-54"	29	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022"	"2022"	"Jan., 2022"	"2022/01"	"55-64 years"	"55-64"	73	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022"	"2022"	"Jan., 2022"	"2022/01"	"65-74 years"	"65-74"	133	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022"	"2022"	"Jan., 2022"	"2022/01"	"75-84 years"	"75-84"	151	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022"	"2022"	"Jan., 2022"	"2022/01"	"85+ years"	"85+"	236	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022"	"2022"	"Feb., 2022"	"2022/02"	"35-44 years"	"35-44"	12	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022"	"2022"	"Feb., 2022"	"2022/02"	"45-54 years"	"45-54"	31	Not Applicable	Not Applicable
