"Notes"	"State"	"State Code"	"Year"	"Year Code"	"MCD - ICD Chapter"	"MCD - ICD Chapter Code"	Deaths	Population	Crude Rate
	"South Carolina"	"45"	"2017"	"2017"	"Diseases of the nervous system"	"G00-G98"	6875	5024369	136.8
	"South Carolina"	"45"	"2017"	"2017"	"Diseases of the eye and adnexa"	"H00-H59"	77	5024369	1.5
	"South Carolina"	"45"	"2017"	"2017"	"Diseases of the ear and mastoid process"	"H60-H95"	15	5024369	Unreliable
	"South Carolina"	"45"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	26865	5024369	534.7
	"South Carolina"	"45"	"2017"	"2017"	"Diseases of the respiratory system"	"J00-J98"	13916	5024369	277.0
	"South Carolina"	"45"	"2017"	"2017"	"Diseases of the digestive system"	"K00-K92"	4421	5024369	88.0
	"South Carolina"	"45"	"2017"	"2017"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	531	5024369	10.6
	"South Carolina"	"45"	"2017"	"2017"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1085	5024369	21.6
	"South Carolina"	"45"	"2017"	"2017"	"Diseases of the genitourinary system"	"N00-N99"	5581	5024369	111.1
	"South Carolina"	"45"	"2017"	"2017"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	40	5024369	0.8
	"South Carolina"	"45"	"2017"	"2017"	"Certain conditions originating in the perinatal period"	"P00-P96"	244	5024369	4.9
	"South Carolina"	"45"	"2017"	"2017"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	233	5024369	4.6
	"South Carolina"	"45"	"2017"	"2017"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	10202	5024369	203.1
	"South Carolina"	"45"	"2017"	"2017"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	5584	5024369	111.1
	"South Carolina"	"45"	"2017"	"2017"	"Codes for special purposes"	"U00-U99"	0	5024369	Unreliable
	"South Carolina"	"45"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	5890	5024369	117.2
	"South Carolina"	"45"	"2018"	"2018"	"Certain infectious and parasitic diseases"	"A00-B99"	5174	5084127	101.8
	"South Carolina"	"45"	"2018"	"2018"	"Neoplasms"	"C00-D48"	11755	5084127	231.2
	"South Carolina"	"45"	"2018"	"2018"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	1960	5084127	38.6
	"South Carolina"	"45"	"2018"	"2018"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	9455	5084127	186.0
	"South Carolina"	"45"	"2018"	"2018"	"Mental and behavioural disorders"	"F01-F99"	11347	5084127	223.2
	"South Carolina"	"45"	"2018"	"2018"	"Diseases of the nervous system"	"G00-G98"	7220	5084127	142.0
	"South Carolina"	"45"	"2018"	"2018"	"Diseases of the eye and adnexa"	"H00-H59"	53	5084127	1.0
	"South Carolina"	"45"	"2018"	"2018"	"Diseases of the ear and mastoid process"	"H60-H95"	18	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	27263	5084127	536.2
	"South Carolina"	"45"	"2018"	"2018"	"Diseases of the respiratory system"	"J00-J98"	14410	5084127	283.4
	"South Carolina"	"45"	"2018"	"2018"	"Diseases of the digestive system"	"K00-K92"	4462	5084127	87.8
	"South Carolina"	"45"	"2018"	"2018"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	559	5084127	11.0
	"South Carolina"	"45"	"2018"	"2018"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1060	5084127	20.8
	"South Carolina"	"45"	"2018"	"2018"	"Diseases of the genitourinary system"	"N00-N99"	5906	5084127	116.2
	"South Carolina"	"45"	"2018"	"2018"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	26	5084127	0.5
	"South Carolina"	"45"	"2018"	"2018"	"Certain conditions originating in the perinatal period"	"P00-P96"	276	5084127	5.4
	"South Carolina"	"45"	"2018"	"2018"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	264	5084127	5.2
	"South Carolina"	"45"	"2018"	"2018"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	10839	5084127	213.2
	"South Carolina"	"45"	"2018"	"2018"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	5834	5084127	114.7
	"South Carolina"	"45"	"2018"	"2018"	"Codes for special purposes"	"U00-U99"	0	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	6227	5084127	122.5
	"South Carolina"	"45"	"2019"	"2019"	"Certain infectious and parasitic diseases"	"A00-B99"	5119	5148714	99.4
	"South Carolina"	"45"	"2019"	"2019"	"Neoplasms"	"C00-D48"	11815	5148714	229.5
	"South Carolina"	"45"	"2019"	"2019"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	1929	5148714	37.5
	"South Carolina"	"45"	"2019"	"2019"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	9848	5148714	191.3
	"South Carolina"	"45"	"2019"	"2019"	"Mental and behavioural disorders"	"F01-F99"	10984	5148714	213.3
	"South Carolina"	"45"	"2019"	"2019"	"Diseases of the nervous system"	"G00-G98"	7101	5148714	137.9
	"South Carolina"	"45"	"2019"	"2019"	"Diseases of the eye and adnexa"	"H00-H59"	65	5148714	1.3
	"South Carolina"	"45"	"2019"	"2019"	"Diseases of the ear and mastoid process"	"H60-H95"	14	5148714	Unreliable
	"South Carolina"	"45"	"2019"	"2019"	"Diseases of the circulatory system"	"I00-I99"	27214	5148714	528.6
	"South Carolina"	"45"	"2019"	"2019"	"Diseases of the respiratory system"	"J00-J98"	14254	5148714	276.8
	"South Carolina"	"45"	"2019"	"2019"	"Diseases of the digestive system"	"K00-K92"	4555	5148714	88.5
	"South Carolina"	"45"	"2019"	"2019"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	596	5148714	11.6
	"South Carolina"	"45"	"2019"	"2019"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1070	5148714	20.8
	"South Carolina"	"45"	"2019"	"2019"	"Diseases of the genitourinary system"	"N00-N99"	5936	5148714	115.3
	"South Carolina"	"45"	"2019"	"2019"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	37	5148714	0.7
	"South Carolina"	"45"	"2019"	"2019"	"Certain conditions originating in the perinatal period"	"P00-P96"	264	5148714	5.1
	"South Carolina"	"45"	"2019"	"2019"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	246	5148714	4.8
	"South Carolina"	"45"	"2019"	"2019"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	10792	5148714	209.6
	"South Carolina"	"45"	"2019"	"2019"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	5881	5148714	114.2
	"South Carolina"	"45"	"2019"	"2019"	"Codes for special purposes"	"U00-U99"	Suppressed	5148714	Suppressed
	"South Carolina"	"45"	"2019"	"2019"	"External causes of morbidity and mortality"	"V01-Y89"	6406	5148714	124.4
	"South Dakota"	"46"	"2015"	"2015"	"Certain infectious and parasitic diseases"	"A00-B99"	613	858469	71.4
	"South Dakota"	"46"	"2015"	"2015"	"Neoplasms"	"C00-D48"	1956	858469	227.8
	"South Dakota"	"46"	"2015"	"2015"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	312	858469	36.3
	"South Dakota"	"46"	"2015"	"2015"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	1522	858469	177.3
	"South Dakota"	"46"	"2015"	"2015"	"Mental and behavioural disorders"	"F01-F99"	2061	858469	240.1
	"South Dakota"	"46"	"2015"	"2015"	"Diseases of the nervous system"	"G00-G98"	1056	858469	123.0
	"South Dakota"	"46"	"2015"	"2015"	"Diseases of the eye and adnexa"	"H00-H59"	14	858469	Unreliable
	"South Dakota"	"46"	"2015"	"2015"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	858469	Suppressed
	"South Dakota"	"46"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	4230	858469	492.7
	"South Dakota"	"46"	"2015"	"2015"	"Diseases of the respiratory system"	"J00-J98"	2204	858469	256.7
	"South Dakota"	"46"	"2015"	"2015"	"Diseases of the digestive system"	"K00-K92"	725	858469	84.5
	"South Dakota"	"46"	"2015"	"2015"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	71	858469	8.3
	"South Dakota"	"46"	"2015"	"2015"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	256	858469	29.8
	"South Dakota"	"46"	"2015"	"2015"	"Diseases of the genitourinary system"	"N00-N99"	825	858469	96.1
	"South Dakota"	"46"	"2015"	"2015"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	858469	Suppressed
	"South Dakota"	"46"	"2015"	"2015"	"Certain conditions originating in the perinatal period"	"P00-P96"	53	858469	6.2
	"South Dakota"	"46"	"2015"	"2015"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	53	858469	6.2
	"South Dakota"	"46"	"2015"	"2015"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1291	858469	150.4
	"South Dakota"	"46"	"2015"	"2015"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	879	858469	102.4
	"South Dakota"	"46"	"2015"	"2015"	"Codes for special purposes"	"U00-U99"	0	858469	Unreliable
	"South Dakota"	"46"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	931	858469	108.4
	"South Dakota"	"46"	"2016"	"2016"	"Certain infectious and parasitic diseases"	"A00-B99"	661	865454	76.4
	"South Dakota"	"46"	"2016"	"2016"	"Neoplasms"	"C00-D48"	2005	865454	231.7
	"South Dakota"	"46"	"2016"	"2016"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	280	865454	32.4
	"South Dakota"	"46"	"2016"	"2016"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	1569	865454	181.3
	"South Dakota"	"46"	"2016"	"2016"	"Mental and behavioural disorders"	"F01-F99"	2050	865454	236.9
	"South Dakota"	"46"	"2016"	"2016"	"Diseases of the nervous system"	"G00-G98"	1172	865454	135.4
	"South Dakota"	"46"	"2016"	"2016"	"Diseases of the eye and adnexa"	"H00-H59"	23	865454	2.7
	"South Dakota"	"46"	"2016"	"2016"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	865454	Suppressed
	"South Dakota"	"46"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	4270	865454	493.4
	"South Dakota"	"46"	"2016"	"2016"	"Diseases of the respiratory system"	"J00-J98"	2156	865454	249.1
	"South Dakota"	"46"	"2016"	"2016"	"Diseases of the digestive system"	"K00-K92"	778	865454	89.9
	"South Dakota"	"46"	"2016"	"2016"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	91	865454	10.5
	"South Dakota"	"46"	"2016"	"2016"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	276	865454	31.9
	"South Dakota"	"46"	"2016"	"2016"	"Diseases of the genitourinary system"	"N00-N99"	911	865454	105.3
	"South Dakota"	"46"	"2016"	"2016"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	865454	Suppressed
	"South Dakota"	"46"	"2016"	"2016"	"Certain conditions originating in the perinatal period"	"P00-P96"	30	865454	3.5
	"South Dakota"	"46"	"2016"	"2016"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	50	865454	5.8
	"South Dakota"	"46"	"2016"	"2016"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1361	865454	157.3
	"South Dakota"	"46"	"2016"	"2016"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	903	865454	104.3
	"South Dakota"	"46"	"2016"	"2016"	"Codes for special purposes"	"U00-U99"	0	865454	Unreliable
	"South Dakota"	"46"	"2016"	"2016"	"External causes of morbidity and mortality"	"V01-Y89"	946	865454	109.3
	"South Dakota"	"46"	"2017"	"2017"	"Certain infectious and parasitic diseases"	"A00-B99"	669	869666	76.9
	"South Dakota"	"46"	"2017"	"2017"	"Neoplasms"	"C00-D48"	2010	869666	231.1
	"South Dakota"	"46"	"2017"	"2017"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	273	869666	31.4
	"South Dakota"	"46"	"2017"	"2017"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	1633	869666	187.8
	"South Dakota"	"46"	"2017"	"2017"	"Mental and behavioural disorders"	"F01-F99"	2110	869666	242.6
	"South Dakota"	"46"	"2017"	"2017"	"Diseases of the nervous system"	"G00-G98"	1197	869666	137.6
	"South Dakota"	"46"	"2017"	"2017"	"Diseases of the eye and adnexa"	"H00-H59"	19	869666	Unreliable
	"South Dakota"	"46"	"2017"	"2017"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	869666	Suppressed
	"South Dakota"	"46"	"2017"	"2017"	"Diseases of the circulatory system"	"I00-I99"	4319	869666	496.6
	"South Dakota"	"46"	"2017"	"2017"	"Diseases of the respiratory system"	"J00-J98"	2278	869666	261.9
	"South Dakota"	"46"	"2017"	"2017"	"Diseases of the digestive system"	"K00-K92"	740	869666	85.1
	"South Dakota"	"46"	"2017"	"2017"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	109	869666	12.5
	"South Dakota"	"46"	"2017"	"2017"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	260	869666	29.9
	"South Dakota"	"46"	"2017"	"2017"	"Diseases of the genitourinary system"	"N00-N99"	885	869666	101.8
	"South Dakota"	"46"	"2017"	"2017"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	869666	Suppressed
	"South Dakota"	"46"	"2017"	"2017"	"Certain conditions originating in the perinatal period"	"P00-P96"	63	869666	7.2
	"South Dakota"	"46"	"2017"	"2017"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	63	869666	7.2
	"South Dakota"	"46"	"2017"	"2017"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1351	869666	155.3
	"South Dakota"	"46"	"2017"	"2017"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	915	869666	105.2
	"South Dakota"	"46"	"2017"	"2017"	"Codes for special purposes"	"U00-U99"	0	869666	Unreliable
	"South Dakota"	"46"	"2017"	"2017"	"External causes of morbidity and mortality"	"V01-Y89"	959	869666	110.3
	"South Dakota"	"46"	"2018"	"2018"	"Certain infectious and parasitic diseases"	"A00-B99"	727	882235	82.4
	"South Dakota"	"46"	"2018"	"2018"	"Neoplasms"	"C00-D48"	1941	882235	220.0
	"South Dakota"	"46"	"2018"	"2018"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	373	882235	42.3
	"South Dakota"	"46"	"2018"	"2018"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	1889	882235	214.1
	"South Dakota"	"46"	"2018"	"2018"	"Mental and behavioural disorders"	"F01-F99"	2260	882235	256.2
	"South Dakota"	"46"	"2018"	"2018"	"Diseases of the nervous system"	"G00-G98"	1303	882235	147.7
	"South Dakota"	"46"	"2018"	"2018"	"Diseases of the eye and adnexa"	"H00-H59"	11	882235	Unreliable
	"South Dakota"	"46"	"2018"	"2018"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	882235	Suppressed
	"South Dakota"	"46"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	4475	882235	507.2
	"South Dakota"	"46"	"2018"	"2018"	"Diseases of the respiratory system"	"J00-J98"	2418	882235	274.1
	"South Dakota"	"46"	"2018"	"2018"	"Diseases of the digestive system"	"K00-K92"	792	882235	89.8
	"South Dakota"	"46"	"2018"	"2018"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	101	882235	11.4
	"South Dakota"	"46"	"2018"	"2018"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	277	882235	31.4
	"South Dakota"	"46"	"2018"	"2018"	"Diseases of the genitourinary system"	"N00-N99"	957	882235	108.5
	"South Dakota"	"46"	"2018"	"2018"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	882235	Suppressed
	"South Dakota"	"46"	"2018"	"2018"	"Certain conditions originating in the perinatal period"	"P00-P96"	37	882235	4.2
	"South Dakota"	"46"	"2018"	"2018"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	59	882235	6.7
	"South Dakota"	"46"	"2018"	"2018"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1516	882235	171.8
	"South Dakota"	"46"	"2018"	"2018"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	875	882235	99.2
	"South Dakota"	"46"	"2018"	"2018"	"Codes for special purposes"	"U00-U99"	0	882235	Unreliable
	"South Dakota"	"46"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	916	882235	103.8
	"South Dakota"	"46"	"2019"	"2019"	"Certain infectious and parasitic diseases"	"A00-B99"	796	884659	90.0
	"South Dakota"	"46"	"2019"	"2019"	"Neoplasms"	"C00-D48"	2040	884659	230.6
	"South Dakota"	"46"	"2019"	"2019"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	394	884659	44.5
	"South Dakota"	"46"	"2019"	"2019"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	2085	884659	235.7
	"South Dakota"	"46"	"2019"	"2019"	"Mental and behavioural disorders"	"F01-F99"	2350	884659	265.6
	"South Dakota"	"46"	"2019"	"2019"	"Diseases of the nervous system"	"G00-G98"	1466	884659	165.7
	"South Dakota"	"46"	"2019"	"2019"	"Diseases of the eye and adnexa"	"H00-H59"	16	884659	Unreliable
	"South Dakota"	"46"	"2019"	"2019"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	884659	Suppressed
	"South Dakota"	"46"	"2019"	"2019"	"Diseases of the circulatory system"	"I00-I99"	4663	884659	527.1
	"South Dakota"	"46"	"2019"	"2019"	"Diseases of the respiratory system"	"J00-J98"	2493	884659	281.8
	"South Dakota"	"46"	"2019"	"2019"	"Diseases of the digestive system"	"K00-K92"	841	884659	95.1
	"South Dakota"	"46"	"2019"	"2019"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	100	884659	11.3
	"South Dakota"	"46"	"2019"	"2019"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	299	884659	33.8
	"South Dakota"	"46"	"2019"	"2019"	"Diseases of the genitourinary system"	"N00-N99"	968	884659	109.4
	"South Dakota"	"46"	"2019"	"2019"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	884659	Suppressed
	"South Dakota"	"46"	"2019"	"2019"	"Certain conditions originating in the perinatal period"	"P00-P96"	40	884659	4.5
	"South Dakota"	"46"	"2019"	"2019"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	77	884659	8.7
	"South Dakota"	"46"	"2019"	"2019"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1664	884659	188.1
	"South Dakota"	"46"	"2019"	"2019"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	895	884659	101.2
	"South Dakota"	"46"	"2019"	"2019"	"Codes for special purposes"	"U00-U99"	0	884659	Unreliable
	"South Dakota"	"46"	"2019"	"2019"	"External causes of morbidity and mortality"	"V01-Y89"	933	884659	105.5
	"Tennessee"	"47"	"2015"	"2015"	"Certain infectious and parasitic diseases"	"A00-B99"	6200	6600299	93.9
	"Tennessee"	"47"	"2015"	"2015"	"Neoplasms"	"C00-D48"	15905	6600299	241.0
	"Tennessee"	"47"	"2015"	"2015"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	1518	6600299	23.0
	"Tennessee"	"47"	"2015"	"2015"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	9774	6600299	148.1
	"Tennessee"	"47"	"2015"	"2015"	"Mental and behavioural disorders"	"F01-F99"	14628	6600299	221.6
	"Tennessee"	"47"	"2015"	"2015"	"Diseases of the nervous system"	"G00-G98"	7608	6600299	115.3
	"Tennessee"	"47"	"2015"	"2015"	"Diseases of the eye and adnexa"	"H00-H59"	35	6600299	0.5
	"Tennessee"	"47"	"2015"	"2015"	"Diseases of the ear and mastoid process"	"H60-H95"	14	6600299	Unreliable
	"Tennessee"	"47"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	34272	6600299	519.2
	"Tennessee"	"47"	"2015"	"2015"	"Diseases of the respiratory system"	"J00-J98"	18217	6600299	276.0
	"Tennessee"	"47"	"2015"	"2015"	"Diseases of the digestive system"	"K00-K92"	4954	6600299	75.1
	"Tennessee"	"47"	"2015"	"2015"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	593	6600299	9.0
	"Tennessee"	"47"	"2015"	"2015"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1300	6600299	19.7
