"Notes"	"Age Group"	"Age Group Code"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Projected Populations
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2020"	"2020"	"Female"	"F"	127914
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2020"	"2020"	"Male"	"M"	104802
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2021"	"2021"	"Female"	"F"	132999
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2021"	"2021"	"Male"	"M"	108508
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2022"	"2022"	"Female"	"F"	135037
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2022"	"2022"	"Male"	"M"	109741
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2023"	"2023"	"Female"	"F"	137840
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2023"	"2023"	"Male"	"M"	111214
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2024"	"2024"	"Female"	"F"	141384
	"70-74 years"	"70-74"	"South Carolina"	"45"	"2024"	"2024"	"Male"	"M"	113417
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2013"	"2013"	"Female"	"F"	13901
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2013"	"2013"	"Male"	"M"	12169
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2014"	"2014"	"Female"	"F"	14351
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2014"	"2014"	"Male"	"M"	12618
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2015"	"2015"	"Female"	"F"	14672
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2015"	"2015"	"Male"	"M"	12973
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2016"	"2016"	"Female"	"F"	15083
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2016"	"2016"	"Male"	"M"	13401
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2017"	"2017"	"Female"	"F"	15912
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2017"	"2017"	"Male"	"M"	14317
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2018"	"2018"	"Female"	"F"	16647
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2018"	"2018"	"Male"	"M"	15210
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2019"	"2019"	"Female"	"F"	17402
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2019"	"2019"	"Male"	"M"	16182
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2020"	"2020"	"Female"	"F"	18480
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2020"	"2020"	"Male"	"M"	17305
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2021"	"2021"	"Female"	"F"	19573
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2021"	"2021"	"Male"	"M"	18327
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2022"	"2022"	"Female"	"F"	20322
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2022"	"2022"	"Male"	"M"	18993
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2023"	"2023"	"Female"	"F"	20966
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2023"	"2023"	"Male"	"M"	19603
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2024"	"2024"	"Female"	"F"	21712
	"70-74 years"	"70-74"	"South Dakota"	"46"	"2024"	"2024"	"Male"	"M"	20216
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2013"	"2013"	"Female"	"F"	120477
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2013"	"2013"	"Male"	"M"	99140
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2014"	"2014"	"Female"	"F"	125173
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2014"	"2014"	"Male"	"M"	103322
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2015"	"2015"	"Female"	"F"	128752
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2015"	"2015"	"Male"	"M"	106779
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2016"	"2016"	"Female"	"F"	132950
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2016"	"2016"	"Male"	"M"	110509
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2017"	"2017"	"Female"	"F"	141555
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2017"	"2017"	"Male"	"M"	118317
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2018"	"2018"	"Female"	"F"	148732
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2018"	"2018"	"Male"	"M"	124595
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2019"	"2019"	"Female"	"F"	155753
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2019"	"2019"	"Male"	"M"	129910
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2020"	"2020"	"Female"	"F"	163074
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2020"	"2020"	"Male"	"M"	135644
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2021"	"2021"	"Female"	"F"	168896
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2021"	"2021"	"Male"	"M"	139869
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2022"	"2022"	"Female"	"F"	170729
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2022"	"2022"	"Male"	"M"	140117
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2023"	"2023"	"Female"	"F"	172804
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2023"	"2023"	"Male"	"M"	141087
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2024"	"2024"	"Female"	"F"	176124
	"70-74 years"	"70-74"	"Tennessee"	"47"	"2024"	"2024"	"Male"	"M"	143837
	"70-74 years"	"70-74"	"Texas"	"48"	"2013"	"2013"	"Female"	"F"	371765
	"70-74 years"	"70-74"	"Texas"	"48"	"2013"	"2013"	"Male"	"M"	309860
	"70-74 years"	"70-74"	"Texas"	"48"	"2014"	"2014"	"Female"	"F"	390937
	"70-74 years"	"70-74"	"Texas"	"48"	"2014"	"2014"	"Male"	"M"	326333
	"70-74 years"	"70-74"	"Texas"	"48"	"2015"	"2015"	"Female"	"F"	407815
	"70-74 years"	"70-74"	"Texas"	"48"	"2015"	"2015"	"Male"	"M"	340416
	"70-74 years"	"70-74"	"Texas"	"48"	"2016"	"2016"	"Female"	"F"	425267
	"70-74 years"	"70-74"	"Texas"	"48"	"2016"	"2016"	"Male"	"M"	355821
	"70-74 years"	"70-74"	"Texas"	"48"	"2017"	"2017"	"Female"	"F"	456551
	"70-74 years"	"70-74"	"Texas"	"48"	"2017"	"2017"	"Male"	"M"	382753
	"70-74 years"	"70-74"	"Texas"	"48"	"2018"	"2018"	"Female"	"F"	483031
	"70-74 years"	"70-74"	"Texas"	"48"	"2018"	"2018"	"Male"	"M"	405139
	"70-74 years"	"70-74"	"Texas"	"48"	"2019"	"2019"	"Female"	"F"	507161
	"70-74 years"	"70-74"	"Texas"	"48"	"2019"	"2019"	"Male"	"M"	425268
	"70-74 years"	"70-74"	"Texas"	"48"	"2020"	"2020"	"Female"	"F"	534877
	"70-74 years"	"70-74"	"Texas"	"48"	"2020"	"2020"	"Male"	"M"	448484
	"70-74 years"	"70-74"	"Texas"	"48"	"2021"	"2021"	"Female"	"F"	559127
	"70-74 years"	"70-74"	"Texas"	"48"	"2021"	"2021"	"Male"	"M"	468583
	"70-74 years"	"70-74"	"Texas"	"48"	"2022"	"2022"	"Female"	"F"	571036
	"70-74 years"	"70-74"	"Texas"	"48"	"2022"	"2022"	"Male"	"M"	478625
	"70-74 years"	"70-74"	"Texas"	"48"	"2023"	"2023"	"Female"	"F"	586929
	"70-74 years"	"70-74"	"Texas"	"48"	"2023"	"2023"	"Male"	"M"	492456
	"70-74 years"	"70-74"	"Texas"	"48"	"2024"	"2024"	"Female"	"F"	606003
	"70-74 years"	"70-74"	"Texas"	"48"	"2024"	"2024"	"Male"	"M"	509186
	"70-74 years"	"70-74"	"Utah"	"49"	"2013"	"2013"	"Female"	"F"	33364
	"70-74 years"	"70-74"	"Utah"	"49"	"2013"	"2013"	"Male"	"M"	28174
	"70-74 years"	"70-74"	"Utah"	"49"	"2014"	"2014"	"Female"	"F"	35264
	"70-74 years"	"70-74"	"Utah"	"49"	"2014"	"2014"	"Male"	"M"	29553
	"70-74 years"	"70-74"	"Utah"	"49"	"2015"	"2015"	"Female"	"F"	36471
	"70-74 years"	"70-74"	"Utah"	"49"	"2015"	"2015"	"Male"	"M"	30567
	"70-74 years"	"70-74"	"Utah"	"49"	"2016"	"2016"	"Female"	"F"	37811
	"70-74 years"	"70-74"	"Utah"	"49"	"2016"	"2016"	"Male"	"M"	31670
	"70-74 years"	"70-74"	"Utah"	"49"	"2017"	"2017"	"Female"	"F"	40501
	"70-74 years"	"70-74"	"Utah"	"49"	"2017"	"2017"	"Male"	"M"	33828
	"70-74 years"	"70-74"	"Utah"	"49"	"2018"	"2018"	"Female"	"F"	42738
	"70-74 years"	"70-74"	"Utah"	"49"	"2018"	"2018"	"Male"	"M"	35698
	"70-74 years"	"70-74"	"Utah"	"49"	"2019"	"2019"	"Female"	"F"	44698
	"70-74 years"	"70-74"	"Utah"	"49"	"2019"	"2019"	"Male"	"M"	37538
	"70-74 years"	"70-74"	"Utah"	"49"	"2020"	"2020"	"Female"	"F"	47485
	"70-74 years"	"70-74"	"Utah"	"49"	"2020"	"2020"	"Male"	"M"	39978
	"70-74 years"	"70-74"	"Utah"	"49"	"2021"	"2021"	"Female"	"F"	50115
	"70-74 years"	"70-74"	"Utah"	"49"	"2021"	"2021"	"Male"	"M"	42221
	"70-74 years"	"70-74"	"Utah"	"49"	"2022"	"2022"	"Female"	"F"	51535
	"70-74 years"	"70-74"	"Utah"	"49"	"2022"	"2022"	"Male"	"M"	43566
	"70-74 years"	"70-74"	"Utah"	"49"	"2023"	"2023"	"Female"	"F"	53093
	"70-74 years"	"70-74"	"Utah"	"49"	"2023"	"2023"	"Male"	"M"	45059
	"70-74 years"	"70-74"	"Utah"	"49"	"2024"	"2024"	"Female"	"F"	55058
	"70-74 years"	"70-74"	"Utah"	"49"	"2024"	"2024"	"Male"	"M"	46750
	"70-74 years"	"70-74"	"Vermont"	"50"	"2013"	"2013"	"Female"	"F"	12714
	"70-74 years"	"70-74"	"Vermont"	"50"	"2013"	"2013"	"Male"	"M"	11408
	"70-74 years"	"70-74"	"Vermont"	"50"	"2014"	"2014"	"Female"	"F"	13485
	"70-74 years"	"70-74"	"Vermont"	"50"	"2014"	"2014"	"Male"	"M"	12146
	"70-74 years"	"70-74"	"Vermont"	"50"	"2015"	"2015"	"Female"	"F"	14189
	"70-74 years"	"70-74"	"Vermont"	"50"	"2015"	"2015"	"Male"	"M"	12751
	"70-74 years"	"70-74"	"Vermont"	"50"	"2016"	"2016"	"Female"	"F"	14868
	"70-74 years"	"70-74"	"Vermont"	"50"	"2016"	"2016"	"Male"	"M"	13363
	"70-74 years"	"70-74"	"Vermont"	"50"	"2017"	"2017"	"Female"	"F"	16064
	"70-74 years"	"70-74"	"Vermont"	"50"	"2017"	"2017"	"Male"	"M"	14522
	"70-74 years"	"70-74"	"Vermont"	"50"	"2018"	"2018"	"Female"	"F"	16985
	"70-74 years"	"70-74"	"Vermont"	"50"	"2018"	"2018"	"Male"	"M"	15457
	"70-74 years"	"70-74"	"Vermont"	"50"	"2019"	"2019"	"Female"	"F"	17986
	"70-74 years"	"70-74"	"Vermont"	"50"	"2019"	"2019"	"Male"	"M"	16356
	"70-74 years"	"70-74"	"Vermont"	"50"	"2020"	"2020"	"Female"	"F"	19024
	"70-74 years"	"70-74"	"Vermont"	"50"	"2020"	"2020"	"Male"	"M"	17273
	"70-74 years"	"70-74"	"Vermont"	"50"	"2021"	"2021"	"Female"	"F"	20091
	"70-74 years"	"70-74"	"Vermont"	"50"	"2021"	"2021"	"Male"	"M"	18033
	"70-74 years"	"70-74"	"Vermont"	"50"	"2022"	"2022"	"Female"	"F"	20617
	"70-74 years"	"70-74"	"Vermont"	"50"	"2022"	"2022"	"Male"	"M"	18220
	"70-74 years"	"70-74"	"Vermont"	"50"	"2023"	"2023"	"Female"	"F"	21129
	"70-74 years"	"70-74"	"Vermont"	"50"	"2023"	"2023"	"Male"	"M"	18364
	"70-74 years"	"70-74"	"Vermont"	"50"	"2024"	"2024"	"Female"	"F"	21607
	"70-74 years"	"70-74"	"Vermont"	"50"	"2024"	"2024"	"Male"	"M"	18608
	"70-74 years"	"70-74"	"Virginia"	"51"	"2013"	"2013"	"Female"	"F"	146436
	"70-74 years"	"70-74"	"Virginia"	"51"	"2013"	"2013"	"Male"	"M"	120936
	"70-74 years"	"70-74"	"Virginia"	"51"	"2014"	"2014"	"Female"	"F"	153828
	"70-74 years"	"70-74"	"Virginia"	"51"	"2014"	"2014"	"Male"	"M"	126511
	"70-74 years"	"70-74"	"Virginia"	"51"	"2015"	"2015"	"Female"	"F"	159695
	"70-74 years"	"70-74"	"Virginia"	"51"	"2015"	"2015"	"Male"	"M"	131347
	"70-74 years"	"70-74"	"Virginia"	"51"	"2016"	"2016"	"Female"	"F"	166204
	"70-74 years"	"70-74"	"Virginia"	"51"	"2016"	"2016"	"Male"	"M"	136650
	"70-74 years"	"70-74"	"Virginia"	"51"	"2017"	"2017"	"Female"	"F"	178466
	"70-74 years"	"70-74"	"Virginia"	"51"	"2017"	"2017"	"Male"	"M"	146704
	"70-74 years"	"70-74"	"Virginia"	"51"	"2018"	"2018"	"Female"	"F"	187842
	"70-74 years"	"70-74"	"Virginia"	"51"	"2018"	"2018"	"Male"	"M"	154013
	"70-74 years"	"70-74"	"Virginia"	"51"	"2019"	"2019"	"Female"	"F"	196391
	"70-74 years"	"70-74"	"Virginia"	"51"	"2019"	"2019"	"Male"	"M"	160672
	"70-74 years"	"70-74"	"Virginia"	"51"	"2020"	"2020"	"Female"	"F"	205921
	"70-74 years"	"70-74"	"Virginia"	"51"	"2020"	"2020"	"Male"	"M"	167360
	"70-74 years"	"70-74"	"Virginia"	"51"	"2021"	"2021"	"Female"	"F"	213323
	"70-74 years"	"70-74"	"Virginia"	"51"	"2021"	"2021"	"Male"	"M"	172088
	"70-74 years"	"70-74"	"Virginia"	"51"	"2022"	"2022"	"Female"	"F"	214503
	"70-74 years"	"70-74"	"Virginia"	"51"	"2022"	"2022"	"Male"	"M"	172285
	"70-74 years"	"70-74"	"Virginia"	"51"	"2023"	"2023"	"Female"	"F"	217017
	"70-74 years"	"70-74"	"Virginia"	"51"	"2023"	"2023"	"Male"	"M"	173920
	"70-74 years"	"70-74"	"Virginia"	"51"	"2024"	"2024"	"Female"	"F"	221329
	"70-74 years"	"70-74"	"Virginia"	"51"	"2024"	"2024"	"Male"	"M"	177127
	"70-74 years"	"70-74"	"Washington"	"53"	"2013"	"2013"	"Female"	"F"	109679
	"70-74 years"	"70-74"	"Washington"	"53"	"2013"	"2013"	"Male"	"M"	95043
	"70-74 years"	"70-74"	"Washington"	"53"	"2014"	"2014"	"Female"	"F"	116611
	"70-74 years"	"70-74"	"Washington"	"53"	"2014"	"2014"	"Male"	"M"	100536
	"70-74 years"	"70-74"	"Washington"	"53"	"2015"	"2015"	"Female"	"F"	122567
	"70-74 years"	"70-74"	"Washington"	"53"	"2015"	"2015"	"Male"	"M"	105026
	"70-74 years"	"70-74"	"Washington"	"53"	"2016"	"2016"	"Female"	"F"	129213
	"70-74 years"	"70-74"	"Washington"	"53"	"2016"	"2016"	"Male"	"M"	109942
	"70-74 years"	"70-74"	"Washington"	"53"	"2017"	"2017"	"Female"	"F"	140506
	"70-74 years"	"70-74"	"Washington"	"53"	"2017"	"2017"	"Male"	"M"	119074
	"70-74 years"	"70-74"	"Washington"	"53"	"2018"	"2018"	"Female"	"F"	149458
	"70-74 years"	"70-74"	"Washington"	"53"	"2018"	"2018"	"Male"	"M"	125909
	"70-74 years"	"70-74"	"Washington"	"53"	"2019"	"2019"	"Female"	"F"	157566
	"70-74 years"	"70-74"	"Washington"	"53"	"2019"	"2019"	"Male"	"M"	132461
	"70-74 years"	"70-74"	"Washington"	"53"	"2020"	"2020"	"Female"	"F"	167186
	"70-74 years"	"70-74"	"Washington"	"53"	"2020"	"2020"	"Male"	"M"	140155
	"70-74 years"	"70-74"	"Washington"	"53"	"2021"	"2021"	"Female"	"F"	175320
	"70-74 years"	"70-74"	"Washington"	"53"	"2021"	"2021"	"Male"	"M"	146186
	"70-74 years"	"70-74"	"Washington"	"53"	"2022"	"2022"	"Female"	"F"	178604
	"70-74 years"	"70-74"	"Washington"	"53"	"2022"	"2022"	"Male"	"M"	148345
	"70-74 years"	"70-74"	"Washington"	"53"	"2023"	"2023"	"Female"	"F"	183442
	"70-74 years"	"70-74"	"Washington"	"53"	"2023"	"2023"	"Male"	"M"	151791
	"70-74 years"	"70-74"	"Washington"	"53"	"2024"	"2024"	"Female"	"F"	188971
	"70-74 years"	"70-74"	"Washington"	"53"	"2024"	"2024"	"Male"	"M"	155617
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	40010
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2013"	"2013"	"Male"	"M"	33699
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2014"	"2014"	"Female"	"F"	40718
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2014"	"2014"	"Male"	"M"	34536
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2015"	"2015"	"Female"	"F"	41377
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2015"	"2015"	"Male"	"M"	35437
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2016"	"2016"	"Female"	"F"	42420
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2016"	"2016"	"Male"	"M"	36573
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2017"	"2017"	"Female"	"F"	45173
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2017"	"2017"	"Male"	"M"	39321
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2018"	"2018"	"Female"	"F"	47666
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2018"	"2018"	"Male"	"M"	41795
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2019"	"2019"	"Female"	"F"	50406
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2019"	"2019"	"Male"	"M"	44197
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2020"	"2020"	"Female"	"F"	53293
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2020"	"2020"	"Male"	"M"	46650
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2021"	"2021"	"Female"	"F"	55690
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2021"	"2021"	"Male"	"M"	48530
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2022"	"2022"	"Female"	"F"	56362
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2022"	"2022"	"Male"	"M"	48904
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2023"	"2023"	"Female"	"F"	56993
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2023"	"2023"	"Male"	"M"	49086
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2024"	"2024"	"Female"	"F"	57530
	"70-74 years"	"70-74"	"West Virginia"	"54"	"2024"	"2024"	"Male"	"M"	49362
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2013"	"2013"	"Female"	"F"	101132
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2013"	"2013"	"Male"	"M"	86463
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2014"	"2014"	"Female"	"F"	104594
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2014"	"2014"	"Male"	"M"	89518
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2015"	"2015"	"Female"	"F"	107609
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2015"	"2015"	"Male"	"M"	92225
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2016"	"2016"	"Female"	"F"	110973
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2016"	"2016"	"Male"	"M"	95644
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2017"	"2017"	"Female"	"F"	117941
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2017"	"2017"	"Male"	"M"	102479
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2018"	"2018"	"Female"	"F"	123670
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2018"	"2018"	"Male"	"M"	108145
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2019"	"2019"	"Female"	"F"	129932
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2019"	"2019"	"Male"	"M"	114141
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2020"	"2020"	"Female"	"F"	137392
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2020"	"2020"	"Male"	"M"	121012
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2021"	"2021"	"Female"	"F"	143830
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2021"	"2021"	"Male"	"M"	127102
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2022"	"2022"	"Female"	"F"	147085
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2022"	"2022"	"Male"	"M"	130171
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2023"	"2023"	"Female"	"F"	150441
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2023"	"2023"	"Male"	"M"	133135
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2024"	"2024"	"Female"	"F"	154762
	"70-74 years"	"70-74"	"Wisconsin"	"55"	"2024"	"2024"	"Male"	"M"	136498
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2013"	"2013"	"Female"	"F"	9896
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2013"	"2013"	"Male"	"M"	9186
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2014"	"2014"	"Female"	"F"	10446
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2014"	"2014"	"Male"	"M"	9624
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2015"	"2015"	"Female"	"F"	10920
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2015"	"2015"	"Male"	"M"	10021
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2016"	"2016"	"Female"	"F"	11395
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2016"	"2016"	"Male"	"M"	10454
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2017"	"2017"	"Female"	"F"	12347
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2017"	"2017"	"Male"	"M"	11304
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2018"	"2018"	"Female"	"F"	13130
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2018"	"2018"	"Male"	"M"	12123
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2019"	"2019"	"Female"	"F"	13884
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2019"	"2019"	"Male"	"M"	12842
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2020"	"2020"	"Female"	"F"	14924
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2020"	"2020"	"Male"	"M"	13661
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2021"	"2021"	"Female"	"F"	15950
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2021"	"2021"	"Male"	"M"	14391
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2022"	"2022"	"Female"	"F"	16473
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2022"	"2022"	"Male"	"M"	14812
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2023"	"2023"	"Female"	"F"	17127
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2023"	"2023"	"Male"	"M"	15257
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2024"	"2024"	"Female"	"F"	17871
	"70-74 years"	"70-74"	"Wyoming"	"56"	"2024"	"2024"	"Male"	"M"	15718
	"75-79 years"	"75-79"	"Alabama"	"01"	"2013"	"2013"	"Female"	"F"	71918
	"75-79 years"	"75-79"	"Alabama"	"01"	"2013"	"2013"	"Male"	"M"	50640
	"75-79 years"	"75-79"	"Alabama"	"01"	"2014"	"2014"	"Female"	"F"	73259
	"75-79 years"	"75-79"	"Alabama"	"01"	"2014"	"2014"	"Male"	"M"	51432
	"75-79 years"	"75-79"	"Alabama"	"01"	"2015"	"2015"	"Female"	"F"	74171
	"75-79 years"	"75-79"	"Alabama"	"01"	"2015"	"2015"	"Male"	"M"	52209
	"75-79 years"	"75-79"	"Alabama"	"01"	"2016"	"2016"	"Female"	"F"	75402
	"75-79 years"	"75-79"	"Alabama"	"01"	"2016"	"2016"	"Male"	"M"	53121
	"75-79 years"	"75-79"	"Alabama"	"01"	"2017"	"2017"	"Female"	"F"	77607
	"75-79 years"	"75-79"	"Alabama"	"01"	"2017"	"2017"	"Male"	"M"	54781
	"75-79 years"	"75-79"	"Alabama"	"01"	"2018"	"2018"	"Female"	"F"	80740
	"75-79 years"	"75-79"	"Alabama"	"01"	"2018"	"2018"	"Male"	"M"	57279
	"75-79 years"	"75-79"	"Alabama"	"01"	"2019"	"2019"	"Female"	"F"	83375
	"75-79 years"	"75-79"	"Alabama"	"01"	"2019"	"2019"	"Male"	"M"	59649
	"75-79 years"	"75-79"	"Alabama"	"01"	"2020"	"2020"	"Female"	"F"	85417
	"75-79 years"	"75-79"	"Alabama"	"01"	"2020"	"2020"	"Male"	"M"	61266
	"75-79 years"	"75-79"	"Alabama"	"01"	"2021"	"2021"	"Female"	"F"	87975
	"75-79 years"	"75-79"	"Alabama"	"01"	"2021"	"2021"	"Male"	"M"	63378
	"75-79 years"	"75-79"	"Alabama"	"01"	"2022"	"2022"	"Female"	"F"	93348
	"75-79 years"	"75-79"	"Alabama"	"01"	"2022"	"2022"	"Male"	"M"	67975
	"75-79 years"	"75-79"	"Alabama"	"01"	"2023"	"2023"	"Female"	"F"	97739
	"75-79 years"	"75-79"	"Alabama"	"01"	"2023"	"2023"	"Male"	"M"	71697
	"75-79 years"	"75-79"	"Alabama"	"01"	"2024"	"2024"	"Female"	"F"	102063
	"75-79 years"	"75-79"	"Alabama"	"01"	"2024"	"2024"	"Male"	"M"	74987
	"75-79 years"	"75-79"	"Alaska"	"02"	"2013"	"2013"	"Female"	"F"	5564
	"75-79 years"	"75-79"	"Alaska"	"02"	"2013"	"2013"	"Male"	"M"	4801
	"75-79 years"	"75-79"	"Alaska"	"02"	"2014"	"2014"	"Female"	"F"	5800
	"75-79 years"	"75-79"	"Alaska"	"02"	"2014"	"2014"	"Male"	"M"	5050
	"75-79 years"	"75-79"	"Alaska"	"02"	"2015"	"2015"	"Female"	"F"	6077
	"75-79 years"	"75-79"	"Alaska"	"02"	"2015"	"2015"	"Male"	"M"	5349
	"75-79 years"	"75-79"	"Alaska"	"02"	"2016"	"2016"	"Female"	"F"	6469
	"75-79 years"	"75-79"	"Alaska"	"02"	"2016"	"2016"	"Male"	"M"	5726
	"75-79 years"	"75-79"	"Alaska"	"02"	"2017"	"2017"	"Female"	"F"	6983
	"75-79 years"	"75-79"	"Alaska"	"02"	"2017"	"2017"	"Male"	"M"	6130
	"75-79 years"	"75-79"	"Alaska"	"02"	"2018"	"2018"	"Female"	"F"	7617
	"75-79 years"	"75-79"	"Alaska"	"02"	"2018"	"2018"	"Male"	"M"	6596
	"75-79 years"	"75-79"	"Alaska"	"02"	"2019"	"2019"	"Female"	"F"	8226
	"75-79 years"	"75-79"	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	7007
