"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	"MCD - ICD Chapter"	"MCD - ICD Chapter Code"	Deaths	Population	Crude Rate
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	5892539	Suppressed
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"Certain conditions originating in the perinatal period"	"P00-P96"	70	5892539	1.2
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	162	5892539	2.7
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	4361	5892539	74.0
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	1738	5892539	29.5
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"Codes for special purposes"	"U00-U99"	413	5892539	7.0
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"External causes of morbidity and mortality"	"V01-Y89"	0	5892539	Unreliable
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	2179	5892539	37.0
	"Wyoming"	"56"	"2018"	"2018"	"Certain infectious and parasitic diseases"	"A00-B99"	444	577737	76.9
	"Wyoming"	"56"	"2018"	"2018"	"Neoplasms"	"C00-D48"	1217	577737	210.6
	"Wyoming"	"56"	"2018"	"2018"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	189	577737	32.7
	"Wyoming"	"56"	"2018"	"2018"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	1088	577737	188.3
	"Wyoming"	"56"	"2018"	"2018"	"Mental and behavioural disorders"	"F01-F99"	1583	577737	274.0
	"Wyoming"	"56"	"2018"	"2018"	"Diseases of the nervous system"	"G00-G98"	776	577737	134.3
	"Wyoming"	"56"	"2018"	"2018"	"Diseases of the eye and adnexa"	"H00-H59"	12	577737	Unreliable
	"Wyoming"	"56"	"2018"	"2018"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	577737	Suppressed
	"Wyoming"	"56"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	2577	577737	446.1
	"Wyoming"	"56"	"2018"	"2018"	"Diseases of the respiratory system"	"J00-J98"	1546	577737	267.6
	"Wyoming"	"56"	"2018"	"2018"	"Diseases of the digestive system"	"K00-K92"	541	577737	93.6
	"Wyoming"	"56"	"2018"	"2018"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	70	577737	12.1
	"Wyoming"	"56"	"2018"	"2018"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	237	577737	41.0
	"Wyoming"	"56"	"2018"	"2018"	"Diseases of the genitourinary system"	"N00-N99"	515	577737	89.1
	"Wyoming"	"56"	"2018"	"2018"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	577737	Suppressed
	"Wyoming"	"56"	"2018"	"2018"	"Certain conditions originating in the perinatal period"	"P00-P96"	17	577737	Unreliable
	"Wyoming"	"56"	"2018"	"2018"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	34	577737	5.9
	"Wyoming"	"56"	"2018"	"2018"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	958	577737	165.8
	"Wyoming"	"56"	"2018"	"2018"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	682	577737	118.0
	"Wyoming"	"56"	"2018"	"2018"	"Codes for special purposes"	"U00-U99"	0	577737	Unreliable
	"Wyoming"	"56"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	748	577737	129.5
	"Wyoming"	"56"	"2018"	"2018"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"Wyoming"	"56"	"2019"	"2019"	"Certain infectious and parasitic diseases"	"A00-B99"	373	578759	64.4
	"Wyoming"	"56"	"2019"	"2019"	"Neoplasms"	"C00-D48"	1232	578759	212.9
	"Wyoming"	"56"	"2019"	"2019"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	192	578759	33.2
	"Wyoming"	"56"	"2019"	"2019"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	1144	578759	197.7
	"Wyoming"	"56"	"2019"	"2019"	"Mental and behavioural disorders"	"F01-F99"	1642	578759	283.7
	"Wyoming"	"56"	"2019"	"2019"	"Diseases of the nervous system"	"G00-G98"	713	578759	123.2
	"Wyoming"	"56"	"2019"	"2019"	"Diseases of the eye and adnexa"	"H00-H59"	24	578759	4.1
	"Wyoming"	"56"	"2019"	"2019"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	578759	Suppressed
	"Wyoming"	"56"	"2019"	"2019"	"Diseases of the circulatory system"	"I00-I99"	2548	578759	440.3
	"Wyoming"	"56"	"2019"	"2019"	"Diseases of the respiratory system"	"J00-J98"	1478	578759	255.4
	"Wyoming"	"56"	"2019"	"2019"	"Diseases of the digestive system"	"K00-K92"	639	578759	110.4
	"Wyoming"	"56"	"2019"	"2019"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	77	578759	13.3
	"Wyoming"	"56"	"2019"	"2019"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	225	578759	38.9
	"Wyoming"	"56"	"2019"	"2019"	"Diseases of the genitourinary system"	"N00-N99"	552	578759	95.4
	"Wyoming"	"56"	"2019"	"2019"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	578759	Suppressed
	"Wyoming"	"56"	"2019"	"2019"	"Certain conditions originating in the perinatal period"	"P00-P96"	32	578759	5.5
	"Wyoming"	"56"	"2019"	"2019"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	35	578759	6.0
	"Wyoming"	"56"	"2019"	"2019"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	976	578759	168.6
	"Wyoming"	"56"	"2019"	"2019"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	724	578759	125.1
	"Wyoming"	"56"	"2019"	"2019"	"Codes for special purposes"	"U00-U99"	0	578759	Unreliable
	"Wyoming"	"56"	"2019"	"2019"	"External causes of morbidity and mortality"	"V01-Y89"	837	578759	144.6
	"Wyoming"	"56"	"2019"	"2019"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"Wyoming"	"56"	"2020"	"2020"	"Certain infectious and parasitic diseases"	"A00-B99"	503	582328	86.4
	"Wyoming"	"56"	"2020"	"2020"	"Neoplasms"	"C00-D48"	1296	582328	222.6
	"Wyoming"	"56"	"2020"	"2020"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	295	582328	50.7
	"Wyoming"	"56"	"2020"	"2020"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	1545	582328	265.3
	"Wyoming"	"56"	"2020"	"2020"	"Mental and behavioural disorders"	"F01-F99"	2008	582328	344.8
	"Wyoming"	"56"	"2020"	"2020"	"Diseases of the nervous system"	"G00-G98"	854	582328	146.7
	"Wyoming"	"56"	"2020"	"2020"	"Diseases of the eye and adnexa"	"H00-H59"	46	582328	7.9
	"Wyoming"	"56"	"2020"	"2020"	"Diseases of the ear and mastoid process"	"H60-H95"	11	582328	Unreliable
	"Wyoming"	"56"	"2020"	"2020"	"Diseases of the circulatory system"	"I00-I99"	3193	582328	548.3
	"Wyoming"	"56"	"2020"	"2020"	"Diseases of the respiratory system"	"J00-J98"	2031	582328	348.8
	"Wyoming"	"56"	"2020"	"2020"	"Diseases of the digestive system"	"K00-K92"	819	582328	140.6
	"Wyoming"	"56"	"2020"	"2020"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	87	582328	14.9
	"Wyoming"	"56"	"2020"	"2020"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	360	582328	61.8
	"Wyoming"	"56"	"2020"	"2020"	"Diseases of the genitourinary system"	"N00-N99"	640	582328	109.9
	"Wyoming"	"56"	"2020"	"2020"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	582328	Suppressed
	"Wyoming"	"56"	"2020"	"2020"	"Certain conditions originating in the perinatal period"	"P00-P96"	18	582328	Unreliable
	"Wyoming"	"56"	"2020"	"2020"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	57	582328	9.8
	"Wyoming"	"56"	"2020"	"2020"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1244	582328	213.6
	"Wyoming"	"56"	"2020"	"2020"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	813	582328	139.6
	"Wyoming"	"56"	"2020"	"2020"	"Codes for special purposes"	"U00-U99"	527	582328	90.5
	"Wyoming"	"56"	"2020"	"2020"	"External causes of morbidity and mortality"	"V01-Y89"	942	582328	161.8
	"Wyoming"	"56"	"2020"	"2020"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"Wyoming"	"56"	"2021"	"2021"	"Certain infectious and parasitic diseases"	"A00-B99"	568	578803	98.1
	"Wyoming"	"56"	"2021"	"2021"	"Neoplasms"	"C00-D48"	1450	578803	250.5
	"Wyoming"	"56"	"2021"	"2021"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	322	578803	55.6
	"Wyoming"	"56"	"2021"	"2021"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	1868	578803	322.7
	"Wyoming"	"56"	"2021"	"2021"	"Mental and behavioural disorders"	"F01-F99"	2059	578803	355.7
	"Wyoming"	"56"	"2021"	"2021"	"Diseases of the nervous system"	"G00-G98"	828	578803	143.1
	"Wyoming"	"56"	"2021"	"2021"	"Diseases of the eye and adnexa"	"H00-H59"	36	578803	6.2
	"Wyoming"	"56"	"2021"	"2021"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	578803	Suppressed
	"Wyoming"	"56"	"2021"	"2021"	"Diseases of the circulatory system"	"I00-I99"	3388	578803	585.3
	"Wyoming"	"56"	"2021"	"2021"	"Diseases of the respiratory system"	"J00-J98"	2463	578803	425.5
	"Wyoming"	"56"	"2021"	"2021"	"Diseases of the digestive system"	"K00-K92"	861	578803	148.8
	"Wyoming"	"56"	"2021"	"2021"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	89	578803	15.4
	"Wyoming"	"56"	"2021"	"2021"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	378	578803	65.3
	"Wyoming"	"56"	"2021"	"2021"	"Diseases of the genitourinary system"	"N00-N99"	813	578803	140.5
	"Wyoming"	"56"	"2021"	"2021"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	578803	Suppressed
	"Wyoming"	"56"	"2021"	"2021"	"Certain conditions originating in the perinatal period"	"P00-P96"	26	578803	4.5
	"Wyoming"	"56"	"2021"	"2021"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	37	578803	6.4
	"Wyoming"	"56"	"2021"	"2021"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1383	578803	238.9
	"Wyoming"	"56"	"2021"	"2021"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	810	578803	139.9
	"Wyoming"	"56"	"2021"	"2021"	"Codes for special purposes"	"U00-U99"	1139	578803	196.8
	"Wyoming"	"56"	"2021"	"2021"	"External causes of morbidity and mortality"	"V01-Y89"	971	578803	167.8
	"Wyoming"	"56"	"2021"	"2021"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"Wyoming"	"56"	"2022"	"2022"	"Certain infectious and parasitic diseases"	"A00-B99"	517	581381	88.9
	"Wyoming"	"56"	"2022"	"2022"	"Neoplasms"	"C00-D48"	1351	581381	232.4
	"Wyoming"	"56"	"2022"	"2022"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	257	581381	44.2
	"Wyoming"	"56"	"2022"	"2022"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	1596	581381	274.5
	"Wyoming"	"56"	"2022"	"2022"	"Mental and behavioural disorders"	"F01-F99"	1968	581381	338.5
	"Wyoming"	"56"	"2022"	"2022"	"Diseases of the nervous system"	"G00-G98"	825	581381	141.9
	"Wyoming"	"56"	"2022"	"2022"	"Diseases of the eye and adnexa"	"H00-H59"	21	581381	3.6
	"Wyoming"	"56"	"2022"	"2022"	"Diseases of the ear and mastoid process"	"H60-H95"	14	581381	Unreliable
	"Wyoming"	"56"	"2022"	"2022"	"Diseases of the circulatory system"	"I00-I99"	3093	581381	532.0
	"Wyoming"	"56"	"2022"	"2022"	"Diseases of the respiratory system"	"J00-J98"	1864	581381	320.6
	"Wyoming"	"56"	"2022"	"2022"	"Diseases of the digestive system"	"K00-K92"	767	581381	131.9
	"Wyoming"	"56"	"2022"	"2022"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	86	581381	14.8
	"Wyoming"	"56"	"2022"	"2022"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	363	581381	62.4
	"Wyoming"	"56"	"2022"	"2022"	"Diseases of the genitourinary system"	"N00-N99"	670	581381	115.2
	"Wyoming"	"56"	"2022"	"2022"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	581381	Suppressed
	"Wyoming"	"56"	"2022"	"2022"	"Certain conditions originating in the perinatal period"	"P00-P96"	25	581381	4.3
	"Wyoming"	"56"	"2022"	"2022"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	43	581381	7.4
	"Wyoming"	"56"	"2022"	"2022"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1356	581381	233.2
	"Wyoming"	"56"	"2022"	"2022"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	796	581381	136.9
	"Wyoming"	"56"	"2022"	"2022"	"Codes for special purposes"	"U00-U99"	398	581381	68.5
	"Wyoming"	"56"	"2022"	"2022"	"External causes of morbidity and mortality"	"V01-Y89"	884	581381	152.1
	"Wyoming"	"56"	"2022"	"2022"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"Certain infectious and parasitic diseases"	"A00-B99"	487	581381	83.8
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"Neoplasms"	"C00-D48"	1309	581381	225.2
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	227	581381	39.0
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	1464	581381	251.8
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"Mental and behavioural disorders"	"F01-F99"	1959	581381	337.0
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"Diseases of the nervous system"	"G00-G98"	765	581381	131.6
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"Diseases of the eye and adnexa"	"H00-H59"	22	581381	3.8
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	581381	Suppressed
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"Diseases of the circulatory system"	"I00-I99"	2955	581381	508.3
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"Diseases of the respiratory system"	"J00-J98"	1767	581381	303.9
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"Diseases of the digestive system"	"K00-K92"	676	581381	116.3
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	93	581381	16.0
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	293	581381	50.4
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"Diseases of the genitourinary system"	"N00-N99"	656	581381	112.8
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	581381	Suppressed
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"Certain conditions originating in the perinatal period"	"P00-P96"	11	581381	Unreliable
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	44	581381	7.6
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1415	581381	243.4
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	756	581381	130.0
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"Codes for special purposes"	"U00-U99"	149	581381	25.6
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"External causes of morbidity and mortality"	"V01-Y89"	747	581381	128.5
	"Wyoming"	"56"	"2023 (provisional)"	"2023"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	64	581381	11.0
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"Certain infectious and parasitic diseases"	"A00-B99"	217	581381	37.3
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"Neoplasms"	"C00-D48"	474	581381	81.5
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	96	581381	16.5
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	579	581381	99.6
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"Mental and behavioural disorders"	"F01-F99"	769	581381	132.3
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"Diseases of the nervous system"	"G00-G98"	285	581381	49.0
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"Diseases of the eye and adnexa"	"H00-H59"	Suppressed	581381	Suppressed
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	581381	Suppressed
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"Diseases of the circulatory system"	"I00-I99"	1164	581381	200.2
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"Diseases of the respiratory system"	"J00-J98"	730	581381	125.6
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"Diseases of the digestive system"	"K00-K92"	243	581381	41.8
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	36	581381	6.2
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	120	581381	20.6
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"Diseases of the genitourinary system"	"N00-N99"	312	581381	53.7
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	581381	Suppressed
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"Certain conditions originating in the perinatal period"	"P00-P96"	11	581381	Unreliable
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	21	581381	3.6
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	629	581381	108.2
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	215	581381	37.0
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"Codes for special purposes"	"U00-U99"	56	581381	9.6
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"External causes of morbidity and mortality"	"V01-Y89"	0	581381	Unreliable
	"Wyoming"	"56"	"2024 (provisional and partial)"	"2024"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	266	581381	45.8
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Week"
"Query Parameters:"
"Group By: Residence State; Year; MCD - ICD Chapter"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
